names,scores,logfoldchanges,pvals,pvals_adj
Dmel_CG12592,-0.07317787,-1.2358878,0.9416645781923803,1.0
Dmel_CG5493,-0.0731825,-1.3940636,0.9416608907963867,1.0
Dmel_CG5783,-0.073183276,-1.4171294,0.9416602762305094,1.0
Dmel_CG42367,-0.07319177,-1.6057383,0.9416535160081512,1.0
Dmel_CG5290,-0.07343582,-0.28412324,0.9414593150535293,1.0
Dmel_CG12811,-0.07383279,-0.17642947,0.9411434386622377,1.0
Dmel_CG13305,-0.07383742,-1.4311864,0.9411397514437567,1.0
Dmel_CG3630,-0.074041694,-0.6275727,0.9409772078171679,1.0
Dmel_CG32668,-0.07424559,-0.64951974,0.9408149739078854,1.0
Dmel_CR45997,-0.074360274,-0.36104286,0.9407237184127212,1.0
Dmel_CG42447,-0.074466854,-1.0190502,0.9406389160239294,1.0
Dmel_CG34166,-0.07471631,-0.4979199,0.9404404319062325,1.0
Dmel_CG12011,-0.07491093,-0.33924928,0.9402855799926907,1.0
Dmel_CG8854,-0.07511559,-0.99439526,0.9401227421222107,1.0
Dmel_CG32687,-0.07537972,-0.22292006,0.9399125927979743,1.0
Dmel_CG11770,-0.07547665,-0.1887651,0.9398354776472067,1.0
